image_id,project_id,image_path,capture_date,latitude,longitude,image_type,data_source
IMG-0224-2,MPLADS-SYN-0224,images/IMG-0224-2.jpg,2026-03-22,24.285143,83.448197,Progress,SYNTHETIC_METADATA
IMG-0225-1,MPLADS-SYN-0225,images/IMG-0225-1.jpg,2026-05-23,21.297179,82.439498,Progress,SYNTHETIC_METADATA
IMG-0225-2,MPLADS-SYN-0225,images/IMG-0225-2.jpg,2026-08-03,21.297102,82.43967,Progress,SYNTHETIC_METADATA
IMG-0226-1,MPLADS-SYN-0226,images/IMG-0226-1.jpg,2026-09-27,11.69792,76.653373,Progress,SYNTHETIC_METADATA
IMG-0226-2,MPLADS-SYN-0226,images/IMG-0226-2.jpg,2026-08-21,11.698436,76.654022,Progress,SYNTHETIC_METADATA
IMG-0227-1,MPLADS-SYN-0227,images/IMG-0227-1.jpg,2026-05-12,19.538335,79.331766,Progress,SYNTHETIC_METADATA
IMG-0227-2,MPLADS-SYN-0227,images/IMG-0227-2.jpg,2026-02-28,19.538442,79.331873,Progress,SYNTHETIC_METADATA
IMG-0228-1,MPLADS-SYN-0228,images/IMG-0228-1.jpg,2026-10-11,20.392696,74.937731,Progress,SYNTHETIC_METADATA
IMG-0228-2,MPLADS-SYN-0228,images/IMG-0228-2.jpg,2026-09-28,20.392841,74.937896,Progress,SYNTHETIC_METADATA
IMG-0229-1,MPLADS-SYN-0229,images/IMG-0229-1.jpg,2026-07-16,22.214687,78.829931,Progress,SYNTHETIC_METADATA
IMG-0229-2,MPLADS-SYN-0229,images/IMG-0229-2.jpg,2026-07-23,22.214922,78.829726,Progress,SYNTHETIC_METADATA
IMG-0230-1,MPLADS-SYN-0230,images/IMG-0230-1.jpg,2026-09-27,15.738091,72.434237,Progress,SYNTHETIC_METADATA
IMG-0230-2,MPLADS-SYN-0230,images/IMG-0230-2.jpg,2026-04-08,15.737602,72.435105,Progress,SYNTHETIC_METADATA
IMG-0231-1,MPLADS-SYN-0231,images/IMG-0231-1.jpg,2027-01-04,22.583981,76.258224,Progress,SYNTHETIC_METADATA
IMG-0231-2,MPLADS-SYN-0231,images/IMG-0231-2.jpg,2026-09-01,22.583394,76.257768,Progress,SYNTHETIC_METADATA
IMG-0232-1,MPLADS-SYN-0232,images/IMG-0232-1.jpg,2026-11-02,13.784843,80.936178,Progress,SYNTHETIC_METADATA
IMG-0232-2,MPLADS-SYN-0232,images/IMG-0232-2.jpg,2026-08-04,13.784766,80.936167,Progress,SYNTHETIC_METADATA
IMG-0233-1,MPLADS-SYN-0233,images/IMG-0233-1.jpg,2026-09-22,12.747621,75.55784,Progress,SYNTHETIC_METADATA
IMG-0233-2,MPLADS-SYN-0233,images/IMG-0233-2.jpg,2026-10-20,12.747264,75.558032,Progress,SYNTHETIC_METADATA
IMG-0234-1,MPLADS-SYN-0234,images/IMG-0234-1.jpg,2026-06-19,27.266227,88.033105,Progress,SYNTHETIC_METADATA
IMG-0234-2,MPLADS-SYN-0234,images/IMG-0234-2.jpg,2026-06-24,27.266353,88.032699,Progress,SYNTHETIC_METADATA
IMG-0235-1,MPLADS-SYN-0235,images/IMG-0235-1.jpg,2026-10-04,14.738909,77.234784,Progress,SYNTHETIC_METADATA
IMG-0235-2,MPLADS-SYN-0235,images/IMG-0235-2.jpg,2026-08-18,14.738547,77.234782,Progress,SYNTHETIC_METADATA
IMG-0236-1,MPLADS-SYN-0236,images/IMG-0236-1.jpg,2026-07-04,15.011156,84.427627,Progress,SYNTHETIC_METADATA
IMG-0236-2,MPLADS-SYN-0236,images/IMG-0236-2.jpg,2026-07-09,15.011836,84.427762,Progress,SYNTHETIC_METADATA
IMG-0237-1,MPLADS-SYN-0237,images/IMG-0237-1.jpg,2026-11-23,11.405231,78.229863,Progress,SYNTHETIC_METADATA
IMG-0237-2,MPLADS-SYN-0237,images/IMG-0237-2.jpg,2026-09-30,11.404854,78.229803,Progress,SYNTHETIC_METADATA
IMG-0238-1,MPLADS-SYN-0238,images/IMG-0238-1.jpg,2026-10-25,20.7886,80.987611,Progress,SYNTHETIC_METADATA
IMG-0238-2,MPLADS-SYN-0238,images/IMG-0238-2.jpg,2026-10-25,20.78796,80.987633,Progress,SYNTHETIC_METADATA
IMG-0239-1,MPLADS-SYN-0239,images/IMG-0239-1.jpg,2026-09-05,20.633085,78.489269,Progress,SYNTHETIC_METADATA
IMG-0239-2,MPLADS-SYN-0239,images/IMG-0239-2.jpg,2026-07-17,20.633621,78.489836,Progress,SYNTHETIC_METADATA
IMG-0240-1,MPLADS-SYN-0240,images/IMG-0240-1.jpg,2026-02-23,20.94538,77.908996,Progress,SYNTHETIC_METADATA
IMG-0240-2,MPLADS-SYN-0240,images/IMG-0240-2.jpg,2026-03-18,20.9462,77.90871,Progress,SYNTHETIC_METADATA
IMG-0241-1,MPLADS-SYN-0241,images/IMG-0241-1.jpg,2026-04-11,26.23871,82.453797,Progress,SYNTHETIC_METADATA
IMG-0241-2,MPLADS-SYN-0241,images/IMG-0241-2.jpg,2026-03-18,26.238895,82.453587,Progress,SYNTHETIC_METADATA
IMG-0242-1,MPLADS-SYN-0242,images/IMG-0242-1.jpg,2026-10-24,13.126997,75.264754,Progress,SYNTHETIC_METADATA
IMG-0242-2,MPLADS-SYN-0242,images/IMG-0242-2.jpg,2027-02-02,13.12736,75.264991,Progress,SYNTHETIC_METADATA
IMG-0243-1,MPLADS-SYN-0243,images/IMG-0243-1.jpg,2026-09-01,12.410972,78.132698,Progress,SYNTHETIC_METADATA
IMG-0243-2,MPLADS-SYN-0243,images/IMG-0243-2.jpg,2026-11-17,12.410822,78.132169,Progress,SYNTHETIC_METADATA
IMG-0244-1,MPLADS-SYN-0244,images/IMG-0244-1.jpg,2026-10-25,8.365224,84.924818,Progress,SYNTHETIC_METADATA
IMG-0244-2,MPLADS-SYN-0244,images/IMG-0244-2.jpg,2026-11-18,8.365756,84.924436,Progress,SYNTHETIC_METADATA
IMG-0245-1,MPLADS-SYN-0245,images/IMG-0245-1.jpg,2026-05-27,8.213585,73.734652,Progress,SYNTHETIC_METADATA
IMG-0245-2,MPLADS-SYN-0245,images/IMG-0245-2.jpg,2026-04-06,8.213287,73.734761,Progress,SYNTHETIC_METADATA
IMG-0246-1,MPLADS-SYN-0246,images/IMG-0246-1.jpg,2026-11-08,13.407753,76.887494,Progress,SYNTHETIC_METADATA
IMG-0246-2,MPLADS-SYN-0246,images/IMG-0246-2.jpg,2026-10-03,13.408033,76.887816,Progress,SYNTHETIC_METADATA
IMG-0247-1,MPLADS-SYN-0247,images/IMG-0247-1.jpg,2026-05-17,21.291645,74.430184,Progress,SYNTHETIC_METADATA
IMG-0247-2,MPLADS-SYN-0247,images/IMG-0247-2.jpg,2026-06-07,21.291881,74.430275,Progress,SYNTHETIC_METADATA
IMG-0248-1,MPLADS-SYN-0248,images/IMG-0248-1.jpg,2026-02-23,19.791892,75.93949,Progress,SYNTHETIC_METADATA
IMG-0248-2,MPLADS-SYN-0248,images/IMG-0248-2.jpg,2026-04-14,19.791867,75.939171,Progress,SYNTHETIC_METADATA
IMG-0249-1,MPLADS-SYN-0249,images/IMG-0249-1.jpg,2026-06-17,25.488548,81.801476,Progress,SYNTHETIC_METADATA
IMG-0249-2,MPLADS-SYN-0249,images/IMG-0249-2.jpg,2026-08-02,25.488695,81.801487,Progress,SYNTHETIC_METADATA
IMG-0250-1,MPLADS-SYN-0250,images/IMG-0250-1.jpg,2026-12-07,18.206029,76.032361,Progress,SYNTHETIC_METADATA
IMG-0250-2,MPLADS-SYN-0250,images/IMG-0250-2.jpg,2026-09-26,18.205171,76.031577,Progress,SYNTHETIC_METADATA
IMG-0251-1,MPLADS-SYN-0251,images/IMG-0251-1.jpg,2026-03-25,24.395567,72.25713,Progress,SYNTHETIC_METADATA
IMG-0251-2,MPLADS-SYN-0251,images/IMG-0251-2.jpg,2026-09-06,24.395731,72.257198,Progress,SYNTHETIC_METADATA
IMG-0252-1,MPLADS-SYN-0252,images/IMG-0252-1.jpg,2026-08-04,10.853572,84.666317,Progress,SYNTHETIC_METADATA
IMG-0252-2,MPLADS-SYN-0252,images/IMG-0252-2.jpg,2026-09-02,10.85323,84.666198,Progress,SYNTHETIC_METADATA
IMG-0253-1,MPLADS-SYN-0253,images/IMG-0253-1.jpg,2026-06-07,21.736191,79.635982,Progress,SYNTHETIC_METADATA
IMG-0253-2,MPLADS-SYN-0253,images/IMG-0253-2.jpg,2026-06-08,21.736644,79.636076,Progress,SYNTHETIC_METADATA
IMG-0254-1,MPLADS-SYN-0254,images/IMG-0254-1.jpg,2026-07-22,17.916214,75.037038,Progress,SYNTHETIC_METADATA
IMG-0254-2,MPLADS-SYN-0254,images/IMG-0254-2.jpg,2026-07-27,17.915778,75.036682,Progress,SYNTHETIC_METADATA
IMG-0255-1,MPLADS-SYN-0255,images/IMG-0255-1.jpg,2026-12-16,26.089971,79.562803,Progress,SYNTHETIC_METADATA
IMG-0255-2,MPLADS-SYN-0255,images/IMG-0255-2.jpg,2026-09-11,26.089894,79.562867,Progress,SYNTHETIC_METADATA
IMG-0256-1,MPLADS-SYN-0256,images/IMG-0256-1.jpg,2026-03-13,21.637458,80.240609,Progress,SYNTHETIC_METADATA
IMG-0256-2,MPLADS-SYN-0256,images/IMG-0256-2.jpg,2026-02-17,21.638339,80.240733,Progress,SYNTHETIC_METADATA
IMG-0257-1,MPLADS-SYN-0257,images/IMG-0257-1.jpg,2026-06-22,16.897893,80.720735,Progress,SYNTHETIC_METADATA
IMG-0257-2,MPLADS-SYN-0257,images/IMG-0257-2.jpg,2026-05-21,16.898393,80.720567,Progress,SYNTHETIC_METADATA
IMG-0258-1,MPLADS-SYN-0258,images/IMG-0258-1.jpg,2026-03-19,19.795018,86.077325,Progress,SYNTHETIC_METADATA
IMG-0258-2,MPLADS-SYN-0258,images/IMG-0258-2.jpg,2026-04-17,19.794803,86.077871,Progress,SYNTHETIC_METADATA
IMG-0259-1,MPLADS-SYN-0259,images/IMG-0259-1.jpg,2026-02-06,25.63595,83.252283,Progress,SYNTHETIC_METADATA
IMG-0259-2,MPLADS-SYN-0259,images/IMG-0259-2.jpg,2026-04-21,25.63633,83.252098,Progress,SYNTHETIC_METADATA
IMG-0260-1,MPLADS-SYN-0260,images/IMG-0260-1.jpg,2026-11-11,15.168634,82.810934,Progress,SYNTHETIC_METADATA
IMG-0260-2,MPLADS-SYN-0260,images/IMG-0260-2.jpg,2026-08-23,15.167887,82.810585,Progress,SYNTHETIC_METADATA
IMG-0261-1,MPLADS-SYN-0261,images/IMG-0261-1.jpg,2026-05-23,21.322833,79.486616,Progress,SYNTHETIC_METADATA
IMG-0261-2,MPLADS-SYN-0261,images/IMG-0261-2.jpg,2026-06-09,21.323445,79.487023,Progress,SYNTHETIC_METADATA
IMG-0262-1,MPLADS-SYN-0262,images/IMG-0262-1.jpg,2026-09-21,22.743551,84.688563,Progress,SYNTHETIC_METADATA
IMG-0262-2,MPLADS-SYN-0262,images/IMG-0262-2.jpg,2026-11-04,22.744358,84.688422,Progress,SYNTHETIC_METADATA
IMG-0263-1,MPLADS-SYN-0263,images/IMG-0263-1.jpg,2026-08-09,23.702229,76.556452,Progress,SYNTHETIC_METADATA
IMG-0263-2,MPLADS-SYN-0263,images/IMG-0263-2.jpg,2026-09-24,23.702096,76.556308,Progress,SYNTHETIC_METADATA
IMG-0264-1,MPLADS-SYN-0264,images/IMG-0264-1.jpg,2026-08-06,17.649379,88.062563,Progress,SYNTHETIC_METADATA
IMG-0264-2,MPLADS-SYN-0264,images/IMG-0264-2.jpg,2026-08-19,17.648872,88.063069,Progress,SYNTHETIC_METADATA
IMG-0265-1,MPLADS-SYN-0265,images/IMG-0265-1.jpg,2026-06-08,27.630673,78.763456,Progress,SYNTHETIC_METADATA
IMG-0265-2,MPLADS-SYN-0265,images/IMG-0265-2.jpg,2026-04-29,27.630491,78.763397,Progress,SYNTHETIC_METADATA
IMG-0266-1,MPLADS-SYN-0266,images/IMG-0266-1.jpg,2026-02-01,28.29386,74.184323,Progress,SYNTHETIC_METADATA
IMG-0266-2,MPLADS-SYN-0266,images/IMG-0266-2.jpg,2026-03-14,28.294073,74.183817,Progress,SYNTHETIC_METADATA
IMG-0267-1,MPLADS-SYN-0267,images/IMG-0267-1.jpg,2026-11-01,18.428116,81.703093,Progress,SYNTHETIC_METADATA
IMG-0267-2,MPLADS-SYN-0267,images/IMG-0267-2.jpg,2026-09-16,18.428102,81.7035,Progress,SYNTHETIC_METADATA
IMG-0268-1,MPLADS-SYN-0268,images/IMG-0268-1.jpg,2026-08-16,19.027512,75.219861,Progress,SYNTHETIC_METADATA
IMG-0268-2,MPLADS-SYN-0268,images/IMG-0268-2.jpg,2026-03-26,19.027483,75.219504,Progress,SYNTHETIC_METADATA
IMG-0269-1,MPLADS-SYN-0269,images/IMG-0269-1.jpg,2026-06-23,25.990175,72.58776,Progress,SYNTHETIC_METADATA
IMG-0269-2,MPLADS-SYN-0269,images/IMG-0269-2.jpg,2026-09-19,25.990388,72.587732,Progress,SYNTHETIC_METADATA
IMG-0270-1,MPLADS-SYN-0270,images/IMG-0270-1.jpg,2026-07-09,18.049941,82.395737,Progress,SYNTHETIC_METADATA
IMG-0270-2,MPLADS-SYN-0270,images/IMG-0270-2.jpg,2026-05-30,18.049613,82.395277,Progress,SYNTHETIC_METADATA
IMG-0271-1,MPLADS-SYN-0271,images/IMG-0271-1.jpg,2026-07-18,12.488001,82.497941,Progress,SYNTHETIC_METADATA
IMG-0271-2,MPLADS-SYN-0271,images/IMG-0271-2.jpg,2026-06-04,12.4883,82.49809,Progress,SYNTHETIC_METADATA
IMG-0272-1,MPLADS-SYN-0272,images/IMG-0272-1.jpg,2026-04-12,19.335735,76.103905,Progress,SYNTHETIC_METADATA
IMG-0272-2,MPLADS-SYN-0272,images/IMG-0272-2.jpg,2026-05-07,19.33583,76.103971,Progress,SYNTHETIC_METADATA
IMG-0273-1,MPLADS-SYN-0273,images/IMG-0273-1.jpg,2026-09-02,27.870009,81.506903,Progress,SYNTHETIC_METADATA
IMG-0273-2,MPLADS-SYN-0273,images/IMG-0273-2.jpg,2026-08-01,27.869548,81.507684,Progress,SYNTHETIC_METADATA
IMG-0274-1,MPLADS-SYN-0274,images/IMG-0274-1.jpg,2026-10-04,9.208146,80.141014,Progress,SYNTHETIC_METADATA
IMG-0274-2,MPLADS-SYN-0274,images/IMG-0274-2.jpg,2026-10-13,9.208064,80.141865,Progress,SYNTHETIC_METADATA
IMG-0275-1,MPLADS-SYN-0275,images/IMG-0275-1.jpg,2026-11-01,8.189716,73.939774,Progress,SYNTHETIC_METADATA
IMG-0275-2,MPLADS-SYN-0275,images/IMG-0275-2.jpg,2026-08-29,8.190293,73.93963,Progress,SYNTHETIC_METADATA
IMG-0276-1,MPLADS-SYN-0276,images/IMG-0276-1.jpg,2026-06-22,11.207374,77.782737,Progress,SYNTHETIC_METADATA
IMG-0276-2,MPLADS-SYN-0276,images/IMG-0276-2.jpg,2026-05-04,11.207363,77.782824,Progress,SYNTHETIC_METADATA
IMG-0277-1,MPLADS-SYN-0277,images/IMG-0277-1.jpg,2026-05-02,11.003419,74.719563,Progress,SYNTHETIC_METADATA
IMG-0277-2,MPLADS-SYN-0277,images/IMG-0277-2.jpg,2026-06-15,11.003274,74.719254,Progress,SYNTHETIC_METADATA
IMG-0278-1,MPLADS-SYN-0278,images/IMG-0278-1.jpg,2026-03-30,15.092952,78.997757,Progress,SYNTHETIC_METADATA
IMG-0278-2,MPLADS-SYN-0278,images/IMG-0278-2.jpg,2026-01-26,15.09319,78.997714,Progress,SYNTHETIC_METADATA
IMG-0279-1,MPLADS-SYN-0279,images/IMG-0279-1.jpg,2026-03-18,26.332664,74.527248,Progress,SYNTHETIC_METADATA
IMG-0279-2,MPLADS-SYN-0279,images/IMG-0279-2.jpg,2026-06-02,26.33198,74.527773,Progress,SYNTHETIC_METADATA
IMG-0280-1,MPLADS-SYN-0280,images/IMG-0280-1.jpg,2026-08-01,25.139842,73.420366,Progress,SYNTHETIC_METADATA
IMG-0280-2,MPLADS-SYN-0280,images/IMG-0280-2.jpg,2026-10-01,25.13993,73.420561,Progress,SYNTHETIC_METADATA
IMG-0281-1,MPLADS-SYN-0281,images/IMG-0281-1.jpg,2026-05-30,19.027822,75.475814,Progress,SYNTHETIC_METADATA
IMG-0281-2,MPLADS-SYN-0281,images/IMG-0281-2.jpg,2026-08-06,19.028351,75.475758,Progress,SYNTHETIC_METADATA
IMG-0282-1,MPLADS-SYN-0282,images/IMG-0282-1.jpg,2026-11-10,26.719803,77.053178,Progress,SYNTHETIC_METADATA
IMG-0282-2,MPLADS-SYN-0282,images/IMG-0282-2.jpg,2026-09-11,26.71984,77.053102,Progress,SYNTHETIC_METADATA
IMG-0283-1,MPLADS-SYN-0283,images/IMG-0283-1.jpg,2026-05-03,12.10821,74.839092,Progress,SYNTHETIC_METADATA
IMG-0283-2,MPLADS-SYN-0283,images/IMG-0283-2.jpg,2026-04-06,12.108597,74.838725,Progress,SYNTHETIC_METADATA
IMG-0284-1,MPLADS-SYN-0284,images/IMG-0284-1.jpg,2026-09-14,18.949012,77.72312,Progress,SYNTHETIC_METADATA
IMG-0284-2,MPLADS-SYN-0284,images/IMG-0284-2.jpg,2026-09-29,18.948896,77.723768,Progress,SYNTHETIC_METADATA
IMG-0285-1,MPLADS-SYN-0285,images/IMG-0285-1.jpg,2026-04-12,23.020118,82.821412,Progress,SYNTHETIC_METADATA
IMG-0285-2,MPLADS-SYN-0285,images/IMG-0285-2.jpg,2026-02-22,23.019585,82.822266,Progress,SYNTHETIC_METADATA
IMG-0286-1,MPLADS-SYN-0286,images/IMG-0286-1.jpg,2026-09-02,8.816437,86.319941,Progress,SYNTHETIC_METADATA
IMG-0286-2,MPLADS-SYN-0286,images/IMG-0286-2.jpg,2026-10-23,8.816742,86.320071,Progress,SYNTHETIC_METADATA
IMG-0287-1,MPLADS-SYN-0287,images/IMG-0287-1.jpg,2026-01-22,11.008258,88.117888,Progress,SYNTHETIC_METADATA
IMG-0287-2,MPLADS-SYN-0287,images/IMG-0287-2.jpg,2026-05-01,11.008159,88.118104,Progress,SYNTHETIC_METADATA
IMG-0288-1,MPLADS-SYN-0288,images/IMG-0288-1.jpg,2026-09-04,8.103579,75.41742,Progress,SYNTHETIC_METADATA
IMG-0288-2,MPLADS-SYN-0288,images/IMG-0288-2.jpg,2026-10-20,8.103303,75.417282,Progress,SYNTHETIC_METADATA
IMG-0289-1,MPLADS-SYN-0289,images/IMG-0289-1.jpg,2026-08-11,17.255651,79.711871,Progress,SYNTHETIC_METADATA
IMG-0289-2,MPLADS-SYN-0289,images/IMG-0289-2.jpg,2026-09-06,17.256003,79.711902,Progress,SYNTHETIC_METADATA
IMG-0290-1,MPLADS-SYN-0290,images/IMG-0290-1.jpg,2026-08-15,26.953734,74.589492,Progress,SYNTHETIC_METADATA
IMG-0290-2,MPLADS-SYN-0290,images/IMG-0290-2.jpg,2026-12-23,26.953666,74.590123,Progress,SYNTHETIC_METADATA
IMG-0291-1,MPLADS-SYN-0291,images/IMG-0291-1.jpg,2026-04-19,14.615785,76.83453,Progress,SYNTHETIC_METADATA
IMG-0291-2,MPLADS-SYN-0291,images/IMG-0291-2.jpg,2026-04-28,14.615639,76.8341,Progress,SYNTHETIC_METADATA
IMG-0292-1,MPLADS-SYN-0292,images/IMG-0292-1.jpg,2026-10-16,25.364774,84.505967,Progress,SYNTHETIC_METADATA
IMG-0292-2,MPLADS-SYN-0292,images/IMG-0292-2.jpg,2026-09-23,25.365011,84.506111,Progress,SYNTHETIC_METADATA
IMG-0293-1,MPLADS-SYN-0293,images/IMG-0293-1.jpg,2026-09-30,14.286951,83.81129,Progress,SYNTHETIC_METADATA
IMG-0293-2,MPLADS-SYN-0293,images/IMG-0293-2.jpg,2026-08-08,14.286957,83.811287,Progress,SYNTHETIC_METADATA
IMG-0294-1,MPLADS-SYN-0294,images/IMG-0294-1.jpg,2026-08-17,11.07656,82.042877,Progress,SYNTHETIC_METADATA
IMG-0294-2,MPLADS-SYN-0294,images/IMG-0294-2.jpg,2026-07-31,11.077005,82.042731,Progress,SYNTHETIC_METADATA
IMG-0295-1,MPLADS-SYN-0295,images/IMG-0295-1.jpg,2026-08-02,11.895379,85.706522,Progress,SYNTHETIC_METADATA
IMG-0295-2,MPLADS-SYN-0295,images/IMG-0295-2.jpg,2026-07-02,11.895359,85.706506,Progress,SYNTHETIC_METADATA
IMG-0296-1,MPLADS-SYN-0296,images/IMG-0296-1.jpg,2026-11-03,20.327799,80.127668,Progress,SYNTHETIC_METADATA
IMG-0296-2,MPLADS-SYN-0296,images/IMG-0296-2.jpg,2026-11-15,20.327369,80.127717,Progress,SYNTHETIC_METADATA
IMG-0297-1,MPLADS-SYN-0297,images/IMG-0297-1.jpg,2027-02-23,12.310758,83.086458,Progress,SYNTHETIC_METADATA
IMG-0297-2,MPLADS-SYN-0297,images/IMG-0297-2.jpg,2026-10-01,12.310693,83.086356,Progress,SYNTHETIC_METADATA
IMG-0298-1,MPLADS-SYN-0298,images/IMG-0298-1.jpg,2027-01-25,12.088343,75.547645,Progress,SYNTHETIC_METADATA
IMG-0298-2,MPLADS-SYN-0298,images/IMG-0298-2.jpg,2027-01-21,12.088683,75.54682,Progress,SYNTHETIC_METADATA
IMG-0299-1,MPLADS-SYN-0299,images/IMG-0299-1.jpg,2026-12-28,23.636697,76.302356,Progress,SYNTHETIC_METADATA
IMG-0299-2,MPLADS-SYN-0299,images/IMG-0299-2.jpg,2026-11-18,23.636653,76.301803,Progress,SYNTHETIC_METADATA
IMG-0300-1,MPLADS-SYN-0300,images/IMG-0300-1.jpg,2026-08-17,23.055925,81.327716,Progress,SYNTHETIC_METADATA
IMG-0300-2,MPLADS-SYN-0300,images/IMG-0300-2.jpg,2026-07-16,23.056163,81.327636,Progress,SYNTHETIC_METADATA
IMG-0301-1,MPLADS-SYN-0301,images/IMG-0301-1.jpg,2026-07-21,18.935506,87.583872,Progress,SYNTHETIC_METADATA
IMG-0301-2,MPLADS-SYN-0301,images/IMG-0301-2.jpg,2026-04-23,18.935099,87.584062,Progress,SYNTHETIC_METADATA
IMG-0302-1,MPLADS-SYN-0302,images/IMG-0302-1.jpg,2026-04-18,10.494782,84.484451,Progress,SYNTHETIC_METADATA
IMG-0302-2,MPLADS-SYN-0302,images/IMG-0302-2.jpg,2026-04-09,10.494861,84.484353,Progress,SYNTHETIC_METADATA
IMG-0303-1,MPLADS-SYN-0303,images/IMG-0303-1.jpg,2026-08-17,21.270997,77.334379,Progress,SYNTHETIC_METADATA
IMG-0303-2,MPLADS-SYN-0303,images/IMG-0303-2.jpg,2026-08-08,21.270994,77.333498,Progress,SYNTHETIC_METADATA
IMG-0304-1,MPLADS-SYN-0304,images/IMG-0304-1.jpg,2026-05-06,23.631754,83.921793,Progress,SYNTHETIC_METADATA
IMG-0304-2,MPLADS-SYN-0304,images/IMG-0304-2.jpg,2026-04-02,23.631275,83.921874,Progress,SYNTHETIC_METADATA
IMG-0305-1,MPLADS-SYN-0305,images/IMG-0305-1.jpg,2026-03-23,9.943513,78.663074,Progress,SYNTHETIC_METADATA
IMG-0305-2,MPLADS-SYN-0305,images/IMG-0305-2.jpg,2026-06-24,9.943001,78.663408,Progress,SYNTHETIC_METADATA
IMG-0306-1,MPLADS-SYN-0306,images/IMG-0306-1.jpg,2026-09-15,13.387548,79.258179,Progress,SYNTHETIC_METADATA
IMG-0306-2,MPLADS-SYN-0306,images/IMG-0306-2.jpg,2026-09-24,13.387178,79.258059,Progress,SYNTHETIC_METADATA
IMG-0307-1,MPLADS-SYN-0307,images/IMG-0307-1.jpg,2026-07-11,19.538661,80.754175,Progress,SYNTHETIC_METADATA
IMG-0307-2,MPLADS-SYN-0307,images/IMG-0307-2.jpg,2026-07-30,19.539083,80.753925,Progress,SYNTHETIC_METADATA
IMG-0308-1,MPLADS-SYN-0308,images/IMG-0308-1.jpg,2026-07-11,27.749201,76.558044,Progress,SYNTHETIC_METADATA
IMG-0308-2,MPLADS-SYN-0308,images/IMG-0308-2.jpg,2026-04-25,27.748708,76.557986,Progress,SYNTHETIC_METADATA
IMG-0309-1,MPLADS-SYN-0309,images/IMG-0309-1.jpg,2026-12-21,10.112694,88.460092,Progress,SYNTHETIC_METADATA
IMG-0309-2,MPLADS-SYN-0309,images/IMG-0309-2.jpg,2027-01-03,10.112589,88.460825,Progress,SYNTHETIC_METADATA
IMG-0310-1,MPLADS-SYN-0310,images/IMG-0310-1.jpg,2026-04-30,9.945505,87.951322,Progress,SYNTHETIC_METADATA
IMG-0310-2,MPLADS-SYN-0310,images/IMG-0310-2.jpg,2026-05-20,9.945686,87.951529,Progress,SYNTHETIC_METADATA
IMG-0311-1,MPLADS-SYN-0311,images/IMG-0311-1.jpg,2026-07-29,24.009539,74.838768,Progress,SYNTHETIC_METADATA
IMG-0311-2,MPLADS-SYN-0311,images/IMG-0311-2.jpg,2026-11-07,24.010049,74.839017,Progress,SYNTHETIC_METADATA
IMG-0312-1,MPLADS-SYN-0312,images/IMG-0312-1.jpg,2026-04-26,25.469926,74.404927,Progress,SYNTHETIC_METADATA
IMG-0312-2,MPLADS-SYN-0312,images/IMG-0312-2.jpg,2026-03-07,25.470639,74.405113,Progress,SYNTHETIC_METADATA
IMG-0313-1,MPLADS-SYN-0313,images/IMG-0313-1.jpg,2026-07-20,19.908336,82.349522,Progress,SYNTHETIC_METADATA
IMG-0313-2,MPLADS-SYN-0313,images/IMG-0313-2.jpg,2026-07-07,19.908088,82.349557,Progress,SYNTHETIC_METADATA
IMG-0314-1,MPLADS-SYN-0314,images/IMG-0314-1.jpg,2026-10-17,27.540024,74.826939,Progress,SYNTHETIC_METADATA
IMG-0314-2,MPLADS-SYN-0314,images/IMG-0314-2.jpg,2027-02-17,27.540037,74.82696,Progress,SYNTHETIC_METADATA
IMG-0315-1,MPLADS-SYN-0315,images/IMG-0315-1.jpg,2026-03-13,15.345842,73.974706,Progress,SYNTHETIC_METADATA
IMG-0315-2,MPLADS-SYN-0315,images/IMG-0315-2.jpg,2026-02-28,15.346165,73.974461,Progress,SYNTHETIC_METADATA
IMG-0316-1,MPLADS-SYN-0316,images/IMG-0316-1.jpg,2026-06-10,18.739485,72.336993,Progress,SYNTHETIC_METADATA
IMG-0316-2,MPLADS-SYN-0316,images/IMG-0316-2.jpg,2026-04-04,18.739286,72.336927,Progress,SYNTHETIC_METADATA
IMG-0317-1,MPLADS-SYN-0317,images/IMG-0317-1.jpg,2026-03-14,22.002505,81.736345,Progress,SYNTHETIC_METADATA
IMG-0317-2,MPLADS-SYN-0317,images/IMG-0317-2.jpg,2026-05-10,22.002569,81.736817,Progress,SYNTHETIC_METADATA
IMG-0318-1,MPLADS-SYN-0318,images/IMG-0318-1.jpg,2026-11-08,16.739096,79.180116,Progress,SYNTHETIC_METADATA
IMG-0318-2,MPLADS-SYN-0318,images/IMG-0318-2.jpg,2026-10-26,16.739783,79.179815,Progress,SYNTHETIC_METADATA
IMG-0319-1,MPLADS-SYN-0319,images/IMG-0319-1.jpg,2026-04-13,22.604333,73.203811,Progress,SYNTHETIC_METADATA
IMG-0319-2,MPLADS-SYN-0319,images/IMG-0319-2.jpg,2026-06-21,22.60476,73.203586,Progress,SYNTHETIC_METADATA
IMG-0320-1,MPLADS-SYN-0320,images/IMG-0320-1.jpg,2026-11-18,10.642705,83.376709,Progress,SYNTHETIC_METADATA
IMG-0320-2,MPLADS-SYN-0320,images/IMG-0320-2.jpg,2026-08-05,10.64182,83.376278,Progress,SYNTHETIC_METADATA
